"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","identificationRemarks","reproductiveCondition","informationWithheld","occurrenceRemarks","elevation","institutionKey","recordNumber","habitat","associatedTaxa","http://unknown.org/recordID","locality","rights","startDayOfYear","http://unknown.org/recordEnteredBy","verbatimElevation","collectionID","higherClassification","county","language","otherCatalogNumbers","projectId","individualCount","elevationAccuracy","depth","depthAccuracy","institutionID","dynamicProperties","namePublishedInYear","fieldNumber","type","preparations","nameAccordingTo","acceptedNameUsage","verbatimCoordinateSystem","locationID","ownerInstitutionCode","datasetID","bibliographicCitation","georeferenceSources","parentNameUsage","continent","eventRemarks","nomenclaturalStatus","nomenclaturalCode","endDayOfYear","collectionKey","locationRemarks","higherGeography","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","networkKeys","identificationVerificationStatus","locationAccordingTo","georeferencedBy","footprintWKT","organismID","previousIdentifications","identificationQualifier","accessRights","typeStatus","disposition","http://unknown.org/recordId","taxonConceptID","associatedSequences"
"41","Asclepias lemmonii A.Gray","-109.234317","31.876754","cdround","gbif","2429232383","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:58:08.785+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-08-24T19:08:13","8","Arizona","2019","8","13","18121","2019-10-01T03:32:19.000+00:00","2022-04-05T22:58:08.785+00:00","https://www.inaturalist.org/observations/31258334","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Bettina Arrigoni","31258334","bettina","2019/08/13 10:38 AM PDT","iNaturalist research-grade observations","2429232383","Cochise County, AZ, USA","Observations","https://www.inaturalist.org/observations/31258334","158746","Bettina Arrigoni","31258334","iNaturalist","17:38:00Z","Mark Fishbein","wild","68132053",NA,"flowering",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Asclepias lemmonii A.Gray","-109.169262","31.883328","","gbif","2963909328","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:58:06.077+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2020-10-29T18:44:16","181","Arizona","2019","8","9","18117","2020-10-30T00:52:09.000+00:00","2022-04-05T22:58:06.077+00:00","https://www.inaturalist.org/observations/30514296","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","petekleinhenz","30514296","petekleinhenz","Fri Aug 09 2019 07:44:59 GMT-0700 (MST)","iNaturalist research-grade observations","2963909328","Cochise County, US-AZ, US","Observations","https://www.inaturalist.org/observations/30514296","158746","petekleinhenz","30514296","iNaturalist","13:44:59Z","Mark Fishbein","wild","139131232",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Asclepias lemmonii A.Gray","-110.395699","29.877815","cdround","gbif","3070557787","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:58:04.660+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-08-05T21:08:16","NA","Sonora","2019","8","5","18113","2019-09-16T05:53:50.000+00:00","2022-04-05T22:58:04.660+00:00","https://www.inaturalist.org/observations/30264436","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Joey Santore","30264436","joeysantore","2019-08-05 12:20:46 PM GMT-07:00","iNaturalist research-grade observations","3070557787","San Felipe de Jesús Municipality, Sonora, Mexico","Observations","https://www.inaturalist.org/observations/30264436","158746","Joey Santore","30264436","iNaturalist","19:20:46Z","Mark Fishbein","wild","65624112",NA,"flowering",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Asclepias lemmonii A.Gray","-109.24075","31.873241","cdround","gbif","2397664057","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:25:50.105+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-09-01T20:59:45","48","Arizona","2019","9","1","18140","2019-09-16T05:47:32.000+00:00","2022-04-05T23:25:50.105+00:00","https://www.inaturalist.org/observations/31940787","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Christian Schwarz","31940787","leptonia","Sun Sep 01 2019 09:40:16 GMT-0700 (MST)","iNaturalist research-grade observations","2397664057","Cochise County, US-AZ, US","Observations","https://www.inaturalist.org/observations/31940787","158746","Christian Schwarz","31940787","iNaturalist","15:40:16Z","dionaea","wild","69223008",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Asclepias lemmonii A.Gray","-109.240647","31.873267","cdround","gbif","2397664525","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:14:12.637+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-09-01T20:55:37","5","Arizona","2019","9","1","18140","2019-11-13T06:51:31.000+00:00","2022-04-05T23:14:12.637+00:00","https://www.inaturalist.org/observations/31943024","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","James Bailey","31943024","silversea_starsong","Sun Sep 01 2019 09:40:04 GMT-0700 (MST)","iNaturalist research-grade observations","2397664525","Cochise County, US-AZ, US","Observations","https://www.inaturalist.org/observations/31943024","158746","James Bailey","31943024","iNaturalist","15:40:04Z","James Bailey","wild","69222610",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Asclepias lemmonii A.Gray","-109.241875","31.886381","cdround","gbif","2397665287","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:28:28.764+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-09-02T03:11:55","5","Arizona","2019","9","1","18140","2019-11-13T06:51:20.000+00:00","2022-04-05T23:28:28.764+00:00","https://www.inaturalist.org/observations/31946482","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Damon Tighe","31946482","damontighe","2019/09/01 10:58 AM PDT","iNaturalist research-grade observations","2397665287","Cochise County, AZ, USA","Observations","https://www.inaturalist.org/observations/31946482","158746","Damon Tighe","31946482","iNaturalist","17:58:00Z","dionaea","wild","69264212",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Asclepias lemmonii A.Gray","-109.222537","31.878829","cdround","gbif","2422929419","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:30:27.131+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-09-06T03:26:27","9","Arizona","2019","9","2","18141","2019-09-16T10:36:34.000+00:00","2022-04-05T23:30:27.131+00:00","https://www.inaturalist.org/observations/32196631","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","dataecologist","32196631","dataecologist","2019-09-02 2:48:36 PM MDT","iNaturalist research-grade observations","2422929419","Cochise County, US-AZ, US","Observations","https://www.inaturalist.org/observations/32196631","158746","dataecologist","32196631","iNaturalist","20:48:36Z","dionaea","wild","69789537",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Asclepias lemmonii A.Gray","-109.234787","31.87135","cdround","gbif","2423130695","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","PA","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:58:05.906+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-09-18T15:52:45","6","Arizona","2019","9","14","18153","2021-07-10T00:08:11.000+00:00","2022-04-05T22:58:05.906+00:00","https://www.inaturalist.org/observations/32954591","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Chris Rohrer","32954591","chrisrohrer","Sat Sep 14 2019 13:16:48 GMT-0700 (MST)","iNaturalist research-grade observations","2423130695","Coronado National Forest, Pearce, AZ, US","Observations","https://www.inaturalist.org/observations/32954591","158746","Chris Rohrer","32954591","iNaturalist","20:16:48Z","Mark Fishbein","wild","71376163",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Asclepias lemmonii A.Gray","-105.057617","23.642315","cdround","gbif","2423155600","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:13:45.654+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-09-20T15:58:35","NA","Durango","2019","9","15","18154","2020-04-18T16:04:43.000+00:00","2022-04-05T23:13:45.654+00:00","https://www.inaturalist.org/observations/33050621","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Sergio Escutia Zúñiga","33050621","sergioescutia","2019/09/15 9:27 AM MDT","iNaturalist research-grade observations","2423155600","Durango, Durango, Mexico","Observations","https://www.inaturalist.org/observations/33050621","158746","Sergio Escutia Zúñiga","33050621","iNaturalist","15:27:00Z","Mark Fishbein","wild","71632002",NA,"no evidence of flowering",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Asclepias lemmonii A.Gray","-109.179293","31.883428","cdround","gbif","2423156515","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:13:40.493+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-09-20T05:38:27","519","Arizona","2019","9","17","18156","2019-10-01T03:23:22.000+00:00","2022-04-05T23:13:40.493+00:00","https://www.inaturalist.org/observations/33051272","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Dylan Winkler","33051272","dylapodiformes","2019/09/17 3:49 PM CDT","iNaturalist research-grade observations","2423156515","Cochise County, AZ, USA","Observations","https://www.inaturalist.org/observations/33051272","158746","Dylan Winkler","33051272","iNaturalist","20:49:00Z","dionaea","wild","71586302",NA,NA,NA,"Cave Creek Canyon Road","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Asclepias lemmonii A.Gray","-109.240187","31.868793","cdround","gbif","2465219536","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T23:12:37.341+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-12-05T23:33:27","NA","Arizona","2019","9","1","18140","2019-12-23T01:26:33.000+00:00","2022-04-05T23:12:37.341+00:00","https://www.inaturalist.org/observations/36390524","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","James Bailey","36390524","silversea_starsong","2019/09/01 11:23 AM PDT","iNaturalist research-grade observations","2465219536","Cochise County, AZ, USA","Observations","https://www.inaturalist.org/observations/36390524","158746","James Bailey","36390524","iNaturalist","18:23:00Z","Mark Fishbein","wild","79798808",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Asclepias lemmonii A.Gray","-105.0589","23.640703","cdround","gbif","2882961332","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:58:07.800+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2020-10-08T13:51:28","NA","Durango","2019","9","15","18154","2020-10-08T20:18:47.000+00:00","2022-04-05T22:58:07.800+00:00","https://www.inaturalist.org/observations/33294694","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","patriciasamperio","33294694","patriciasamperio","2019/09/15 8:26 AM HST","iNaturalist research-grade observations","2882961332","Durango, Durango, Mexico","Observations","https://www.inaturalist.org/observations/33294694","158746","patriciasamperio","33294694","iNaturalist","18:26:00Z","dionaea","wild","135274090",NA,"no evidence of flowering",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Asclepias lemmonii A.Gray","-110.475097","30.243087","","gbif","2465378143","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:58:18.863+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-12-04T14:23:43","40","Sonora","2019","10","30","18199","2020-04-18T16:01:30.000+00:00","2022-04-05T22:58:18.863+00:00","https://www.inaturalist.org/observations/36341035","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Eric Hough","36341035","eric_hough","2019/10/30 8:56 AM MST","iNaturalist research-grade observations","2465378143","Rancho Cieneguita Los Janos (*permission required), Arizpe Municipality, Sonora, Mexico","Observations","https://www.inaturalist.org/observations/36341035","158746","Eric Hough","36341035","iNaturalist","15:56:00Z","Mark Fishbein","wild","79665792",NA,"no evidence of flowering",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Asclepias lemmonii A.Gray","-106.471984","28.79738","cdround","gbif","2540785710","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:58:20.471+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2019-11-21T21:10:37","24","Chihuahua","2019","11","4","18204","2020-04-04T02:01:32.000+00:00","2022-04-05T22:58:20.471+00:00","https://www.inaturalist.org/observations/35925765","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Daniel Grajeda","35925765","daniel51","Mon Nov 04 2019 11:37:39 GMT-0700 (GMT-7)","iNaturalist research-grade observations","2540785710","Chihuahua, CHIH, MX","Observations","https://www.inaturalist.org/observations/35925765","158746","Daniel Grajeda","35925765","iNaturalist","18:37:39Z","Mark Fishbein","wild","78498526",NA,"fruiting",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Asclepias lemmonii A.Gray","-108.406472","28.198233","cdround","gbif","1890669208","Asclepias lemmonii A.Gray","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","MX","DWC_ARCHIVE","2022-04-05T19:11:40.021+00:00","2022-04-05T22:57:22.413+00:00","299","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","2018-07-04T12:59:14","4","Chihuahua","2018","6","26","17708","2020-04-18T16:23:00.000+00:00","2022-04-05T22:57:22.413+00:00","https://www.inaturalist.org/observations/14021948","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Alejandro","14021948","aldebaran","2018/06/26 4:09 PM MDT","iNaturalist research-grade observations","1890669208","Ocampo, Chih., México","Observations","https://www.inaturalist.org/observations/14021948","158746","Alejandro","14021948","iNaturalist","22:09:00Z","Mark Fishbein","wild","30477070",NA,"no evidence of flowering",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
